Region,Crime_Type,Year,Qtr,No_of_Offences,Population_Num,Live_Register_Num,Mean_Disposable_Income,Rent_Rates,CPI_All_Items,CPI_Water_Electricity_Gas,GBP_per_Euro,USD_per_Euro,Sunshine_Hours,Rainfall(mm),At_Risk_of_Poverty_Rate,Consistent_Poverty_Rate,Daily_Internet_Users,Pupils_Finish_Leaving_Cert,Num_Practising_Religion,Garda’_Num,Marriages_Num,Government_Party,Tobacco_gm_per_capita,Alcohol_ltr_per_capita,Pop_In_Good_Health
Eastern,Damage to property and to the environment,2004,2,1080,740000,63567,52416,,2.2,4.3,0.6643,1.2138,639.5,178.7,13.8,4.8,,80.9,,13796,4719,Fianna F‡il,1730,13.6,82.8
Eastern,Damage to property and to the environment,2004,3,1048,740000,65449,52416,,2.2,4.3,0.6813,1.2218,526.6,259.5,13.8,4.8,,80.9,,13796,8168,Fianna F‡il,1730,13.6,82.8
Eastern,Damage to property and to the environment,2004,4,1061,740000,63690,52416,,2.2,4.3,0.695,1.3408,261.7,314.1,13.8,4.8,,80.9,,13796,5056,Fianna F‡il,1730,13.6,82.8
Eastern,Damage to property and to the environment,2005,1,1024,756900,63114,50787,,2.5,10.4,0.6923,1.3201,240.1,233,13.4,5.2,,80.8,,13910,2909,Fianna F‡il,1737,13.4,82.7
Eastern,Damage to property and to the environment,2005,2,1070,756900,60365,50787,,2.5,10.4,0.669,1.2165,608.3,198.1,13.4,5.2,,80.8,,13910,5130,Fianna F‡il,1737,13.4,82.7
Eastern,Damage to property and to the environment,2005,3,1260,756900,63318,50787,,2.5,10.4,0.6776,1.2256,526.7,184.9,13.4,5.2,,80.8,,13910,8220,Fianna F‡il,1737,13.4,82.7
Eastern,Damage to property and to the environment,2005,4,1534,756900,59754,50787,,2.5,10.4,0.6792,1.1856,244,248.4,13.4,5.2,,80.8,,13910,4464,Fianna F‡il,1737,13.4,82.7
Eastern,Damage to property and to the environment,2006,1,1383,778500,62901,53519,,4,16.1,0.6893,1.202,230.2,202.5,11.2,4.4,,81.1,784521,14969,3267,Fianna F‡il,1721,13.4,83.1
Eastern,Damage to property and to the environment,2006,2,1274,778500,61727,53519,,4,16.1,0.6866,1.265,626.5,205.1,11.2,4.4,,81.1,784521,14969,5094,Fianna F‡il,1721,13.4,83.1
Eastern,Damage to property and to the environment,2006,3,1326,778500,64406,53519,,4,16.1,0.6751,1.2727,624.3,242.6,11.2,4.4,,81.1,784521,14969,8341,Fianna F‡il,1721,13.4,83.1
Eastern,Damage to property and to the environment,2006,4,1454,778500,59577,53519,,4,16.1,0.6729,1.3213,288.7,355.2,11.2,4.4,,81.1,784521,14969,4139,Fianna F‡il,1721,13.4,83.1
Eastern,Damage to property and to the environment,2007,1,1383,796000,62508,60874,991.51,4.9,20.4,0.6802,1.3242,317.9,252.3,8.8,2.3,43,82.4,,16776,3401,Fianna F‡il,1605,13.2,84
Eastern,Damage to property and to the environment,2007,2,1420,796000,61644,60874,999.36,4.9,20.4,0.6756,1.3419,660.7,194.3,8.8,2.3,43,82.4,,16776,5558,Fianna F‡il,1605,13.2,84
Eastern,Damage to property and to the environment,2007,3,1416,796000,65397,60874,1008.7,4.9,20.4,0.6889,1.3896,523.4,303.2,8.8,2.3,43,82.4,,16776,8949,Fianna F‡il,1605,13.2,84
Eastern,Damage to property and to the environment,2007,4,1595,796000,64278,60874,1011.88,4.9,20.4,0.7206,1.457,247.2,226.6,8.8,2.3,43,82.4,,16776,4848,Fianna F‡il,1605,13.2,84
Eastern,Damage to property and to the environment,2008,1,1481,813400,77056,61496,1011.41,4.1,9.6,0.7749,1.5527,294,297.8,10.2,2.3,46,85.4,,17799,3228,Fianna F‡il,1439,12.2,84.3
Eastern,Damage to property and to the environment,2008,2,1542,813400,83878,61496,1010.66,4.1,9.6,0.7915,1.5553,539.9,169.3,10.2,2.3,46,85.4,,17799,5351,Fianna F‡il,1439,12.2,84.3
Eastern,Damage to property and to the environment,2008,3,1557,813400,96859,61496,1003.98,4.1,9.6,0.7992,1.437,343.2,368.7,10.2,2.3,46,85.4,,17799,8751,Fianna F‡il,1439,12.2,84.3
Eastern,Damage to property and to the environment,2008,4,1623,813400,107764,61496,991.31,4.1,9.6,0.9045,1.3449,228.1,260.8,10.2,2.3,46,85.4,,17799,4857,Fianna F‡il,1439,12.2,84.3
Eastern,Damage to property and to the environment,2009,1,1574,820800,135929,58759,967.17,-4.5,-22,0.9197,1.305,257.3,170.9,14.6,3.7,49,,,17579,3450,Fianna F‡il,1360,11,83.1
Eastern,Damage to property and to the environment,2009,2,1522,820800,151517,58759,936.97,-4.5,-22,0.8567,1.4016,587.1,268.5,14.6,3.7,49,,,17579,5432,Fianna F‡il,1360,11,83.1
Eastern,Damage to property and to the environment,2009,3,1525,820800,163406,58759,903.25,-4.5,-22,0.8914,1.4562,446.8,365.6,14.6,3.7,49,,,17579,8047,Fianna F‡il,1360,11,83.1
Eastern,Damage to property and to the environment,2009,4,1442,820800,160960,58759,869.27,-4.5,-22,0.8997,1.4614,197.6,377.5,14.6,3.7,49,,,17579,4698,Fianna F‡il,1360,11,83.1
Eastern,Damage to property and to the environment,2010,1,1314,828400,168325,57023,837.65,-1,1.3,0.9016,1.3569,256.8,169.1,16.3,4.9,52,,,16544,3372,Fianna F‡il,1226,11.6,82.8
Eastern,Damage to property and to the environment,2010,2,1434,828400,171185,57023,817.69,-1,1.3,0.8277,1.2209,592.4,154.4,16.3,4.9,52,,,16544,4993,Fianna F‡il,1226,11.6,82.8
Eastern,Damage to property and to the environment,2010,3,1556,828400,176696,57023,807.9,-1,1.3,0.8399,1.3067,440.5,353,16.3,4.9,52,,,16544,7774,Fianna F‡il,1226,11.6,82.8
Eastern,Damage to property and to the environment,2010,4,1440,828400,166943,57023,799.73,-1,1.3,0.8481,1.322,255.4,219.9,16.3,4.9,52,,,16544,4455,Fianna F‡il,1226,11.6,82.8
Eastern,Damage to property and to the environment,2011,1,1346,833800,172023,54111,791.3,2.6,9.7,0.8665,1.3999,311.7,203,13.5,7.9,57,,825206,16843,3047,Fine Gael,1241,11.7,83.2
Eastern,Damage to property and to the environment,2011,2,1309,833800,174071,54111,787.79,2.6,9.7,0.8875,1.4388,589.6,167.1,13.5,7.9,57,,825206,16843,5015,Fine Gael,1241,11.7,83.2
Eastern,Damage to property and to the environment,2011,3,1242,833800,178227,54111,785.13,2.6,9.7,0.8717,1.377,380.7,247.9,13.5,7.9,57,,825206,16843,7532,Fine Gael,1241,11.7,83.2
Eastern,Damage to property and to the environment,2011,4,1354,833800,169937,54111,777.76,2.6,9.7,0.8441,1.3179,197.4,327.8,13.5,7.9,57,,825206,16843,4261,Fine Gael,1241,11.7,83.2
Eastern,Damage to property and to the environment,2012,1,1360,840100,172399,51589,773.51,1.7,0.6,0.8345,1.3201,271,202.1,12.5,4.1,63,,,16843,2812,Fine Gael,1163,11.5,82.7
Eastern,Damage to property and to the environment,2012,2,1117,840100,172637,51589,771.92,1.7,0.6,0.8058,1.2526,446.3,305.7,12.5,4.1,63,,,16843,5411,Fine Gael,1163,11.5,82.7
Eastern,Damage to property and to the environment,2012,3,1068,840100,176208,51589,771.79,1.7,0.6,0.7982,1.2856,438.5,309.5,12.5,4.1,63,,,16843,7712,Fine Gael,1163,11.5,82.7
Eastern,Damage to property and to the environment,2012,4,1099,840100,165942,51589,770.66,1.7,0.6,0.8124,1.3119,222.2,250.1,12.5,4.1,63,,,16843,4778,Fine Gael,1163,11.5,82.7
Eastern,Damage to property and to the environment,2013,1,1015,840800,168721,50938,771.1,0.5,0.7,0.86,1.2964,159.4,212.7,12.3,5.9,63,90.4,,16328,3642,Fine Gael,1026,10.6,82
Eastern,Damage to property and to the environment,2013,2,1103,840800,167784,50938,771.73,0.5,0.7,0.8519,1.3189,509,213.1,12.3,5.9,63,90.4,,16328,5444,Fine Gael,1026,10.6,82
Eastern,Damage to property and to the environment,2013,3,1014,840800,168444,50938,780.86,0.5,0.7,0.8417,1.3348,476.7,176,12.3,5.9,63,90.4,,16328,7760,Fine Gael,1026,10.6,82
Eastern,Damage to property and to the environment,2013,4,1100,840800,155952,50938,788.14,0.5,0.7,0.8364,1.3704,203.5,361.2,12.3,5.9,63,90.4,,16328,4924,Fine Gael,1026,10.6,82
Eastern,Damage to property and to the environment,2014,1,895,846900,157147,50847,794.16,0.2,0,0.8317,1.3823,238.3,371.4,14.9,6.2,65,,,16329,3624,Fine Gael,982,11,82.5
Eastern,Damage to property and to the environment,2014,2,957,846900,154612,50847,806.93,0.2,0,0.8041,1.3592,469,247.4,14.9,6.2,65,,,16329,5567,Fine Gael,982,11,82.5
Eastern,Damage to property and to the environment,2014,3,992,846900,154335,50847,829.82,0.2,0,0.7911,1.2901,435.4,201.9,14.9,6.2,65,,,16329,8048,Fine Gael,982,11,82.5
Eastern,Damage to property and to the environment,2014,4,1111,846900,141621,50847,844.51,0.2,0,0.7883,1.2331,233.3,380,14.9,6.2,65,,,16329,4956,Fine Gael,982,11,82.5
Eastern,Damage to property and to the environment,2015,1,856,851400,141290,,857.96,-0.3,1.5,0.7236,1.0838,260.5,235.3,,,68,,,15947,3665,Fine Gael,,,
Eastern,Damage to property and to the environment,2015,2,903,851400,139879,,875.94,-0.3,1.5,0.7208,1.1213,556.4,236.6,,,68,,,15947,5516,Fine Gael,,,
Eastern,Damage to property and to the environment,2015,3,909,851400,140307,,898.13,-0.3,1.5,0.7313,1.1221,395.1,213.1,,,68,,,15947,8248,Fine Gael,,,
Eastern,Damage to property and to the environment,2015,4,777,851400,128595,,915.7,-0.3,1.5,0.726,1.0877,169.8,360.1,,,68,,,15947,4857,Fine Gael,,,
Eastern,Public order and other social code offences,2003,1,1338,726500,64525,,,3.5,-0.5,0.6825,1.0807,350.8,134.8,,,,80.2,749263,13504,2571,Fianna F‡il,2076,13.5,
Eastern,Public order and other social code offences,2003,2,1416,726500,65324,,,3.5,-0.5,0.7022,1.1663,686.6,271.5,,,,80.2,749263,13504,4827,Fianna F‡il,2076,13.5,
Eastern,Public order and other social code offences,2003,3,1200,726500,68146,,,3.5,-0.5,0.6969,1.1222,551.5,123.2,,,,80.2,749263,13504,7996,Fianna F‡il,2076,13.5,
Eastern,Public order and other social code offences,2003,4,1350,726500,64312,,,3.5,-0.5,0.702,1.2286,301,203.3,,,,80.2,749263,13504,4908,Fianna F‡il,2076,13.5,
Eastern,Public order and other social code offences,2004,1,1195,740000,66462,52416,,2.2,4.3,0.6712,1.2262,346.5,202.7,13.8,4.8,,80.9,,13796,2676,Fianna F‡il,1730,13.6,82.8
Eastern,Public order and other social code offences,2004,2,1309,740000,63567,52416,,2.2,4.3,0.6643,1.2138,639.5,178.7,13.8,4.8,,80.9,,13796,4719,Fianna F‡il,1730,13.6,82.8
Eastern,Public order and other social code offences,2004,3,1287,740000,65449,52416,,2.2,4.3,0.6813,1.2218,526.6,259.5,13.8,4.8,,80.9,,13796,8168,Fianna F‡il,1730,13.6,82.8
Eastern,Public order and other social code offences,2004,4,1602,740000,63690,52416,,2.2,4.3,0.695,1.3408,261.7,314.1,13.8,4.8,,80.9,,13796,5056,Fianna F‡il,1730,13.6,82.8
Eastern,Public order and other social code offences,2005,1,1351,756900,63114,50787,,2.5,10.4,0.6923,1.3201,240.1,233,13.4,5.2,,80.8,,13910,2909,Fianna F‡il,1737,13.4,82.7
Eastern,Public order and other social code offences,2005,2,1756,756900,60365,50787,,2.5,10.4,0.669,1.2165,608.3,198.1,13.4,5.2,,80.8,,13910,5130,Fianna F‡il,1737,13.4,82.7
Eastern,Public order and other social code offences,2005,3,1877,756900,63318,50787,,2.5,10.4,0.6776,1.2256,526.7,184.9,13.4,5.2,,80.8,,13910,8220,Fianna F‡il,1737,13.4,82.7
Eastern,Public order and other social code offences,2005,4,1699,756900,59754,50787,,2.5,10.4,0.6792,1.1856,244,248.4,13.4,5.2,,80.8,,13910,4464,Fianna F‡il,1737,13.4,82.7
Eastern,Public order and other social code offences,2006,1,1347,778500,62901,53519,,4,16.1,0.6893,1.202,230.2,202.5,11.2,4.4,,81.1,784521,14969,3267,Fianna F‡il,1721,13.4,83.1
Eastern,Public order and other social code offences,2006,2,1463,778500,61727,53519,,4,16.1,0.6866,1.265,626.5,205.1,11.2,4.4,,81.1,784521,14969,5094,Fianna F‡il,1721,13.4,83.1
Eastern,Public order and other social code offences,2006,3,1636,778500,64406,53519,,4,16.1,0.6751,1.2727,624.3,242.6,11.2,4.4,,81.1,784521,14969,8341,Fianna F‡il,1721,13.4,83.1
Eastern,Public order and other social code offences,2006,4,1749,778500,59577,53519,,4,16.1,0.6729,1.3213,288.7,355.2,11.2,4.4,,81.1,784521,14969,4139,Fianna F‡il,1721,13.4,83.1
Eastern,Public order and other social code offences,2007,1,1538,796000,62508,60874,991.51,4.9,20.4,0.6802,1.3242,317.9,252.3,8.8,2.3,43,82.4,,16776,3401,Fianna F‡il,1605,13.2,84
Eastern,Public order and other social code offences,2007,2,1779,796000,61644,60874,999.36,4.9,20.4,0.6756,1.3419,660.7,194.3,8.8,2.3,43,82.4,,16776,5558,Fianna F‡il,1605,13.2,84
Eastern,Public order and other social code offences,2007,3,1771,796000,65397,60874,1008.7,4.9,20.4,0.6889,1.3896,523.4,303.2,8.8,2.3,43,82.4,,16776,8949,Fianna F‡il,1605,13.2,84
Eastern,Public order and other social code offences,2007,4,1743,796000,64278,60874,1011.88,4.9,20.4,0.7206,1.457,247.2,226.6,8.8,2.3,43,82.4,,16776,4848,Fianna F‡il,1605,13.2,84
Eastern,Public order and other social code offences,2008,1,1688,813400,77056,61496,1011.41,4.1,9.6,0.7749,1.5527,294,297.8,10.2,2.3,46,85.4,,17799,3228,Fianna F‡il,1439,12.2,84.3
Eastern,Public order and other social code offences,2008,2,1639,813400,83878,61496,1010.66,4.1,9.6,0.7915,1.5553,539.9,169.3,10.2,2.3,46,85.4,,17799,5351,Fianna F‡il,1439,12.2,84.3
Eastern,Public order and other social code offences,2008,3,1700,813400,96859,61496,1003.98,4.1,9.6,0.7992,1.437,343.2,368.7,10.2,2.3,46,85.4,,17799,8751,Fianna F‡il,1439,12.2,84.3
Eastern,Public order and other social code offences,2008,4,1692,813400,107764,61496,991.31,4.1,9.6,0.9045,1.3449,228.1,260.8,10.2,2.3,46,85.4,,17799,4857,Fianna F‡il,1439,12.2,84.3
Eastern,Public order and other social code offences,2009,1,1604,820800,135929,58759,967.17,-4.5,-22,0.9197,1.305,257.3,170.9,14.6,3.7,49,,,17579,3450,Fianna F‡il,1360,11,83.1
Eastern,Public order and other social code offences,2009,2,1659,820800,151517,58759,936.97,-4.5,-22,0.8567,1.4016,587.1,268.5,14.6,3.7,49,,,17579,5432,Fianna F‡il,1360,11,83.1
Eastern,Public order and other social code offences,2009,3,1590,820800,163406,58759,903.25,-4.5,-22,0.8914,1.4562,446.8,365.6,14.6,3.7,49,,,17579,8047,Fianna F‡il,1360,11,83.1
Eastern,Public order and other social code offences,2009,4,1584,820800,160960,58759,869.27,-4.5,-22,0.8997,1.4614,197.6,377.5,14.6,3.7,49,,,17579,4698,Fianna F‡il,1360,11,83.1
Eastern,Public order and other social code offences,2010,1,1413,828400,168325,57023,837.65,-1,1.3,0.9016,1.3569,256.8,169.1,16.3,4.9,52,,,16544,3372,Fianna F‡il,1226,11.6,82.8
Eastern,Public order and other social code offences,2010,2,1504,828400,171185,57023,817.69,-1,1.3,0.8277,1.2209,592.4,154.4,16.3,4.9,52,,,16544,4993,Fianna F‡il,1226,11.6,82.8
Eastern,Public order and other social code offences,2010,3,1651,828400,176696,57023,807.9,-1,1.3,0.8399,1.3067,440.5,353,16.3,4.9,52,,,16544,7774,Fianna F‡il,1226,11.6,82.8
Eastern,Public order and other social code offences,2010,4,1551,828400,166943,57023,799.73,-1,1.3,0.8481,1.322,255.4,219.9,16.3,4.9,52,,,16544,4455,Fianna F‡il,1226,11.6,82.8
Eastern,Public order and other social code offences,2011,1,1399,833800,172023,54111,791.3,2.6,9.7,0.8665,1.3999,311.7,203,13.5,7.9,57,,825206,16843,3047,Fine Gael,1241,11.7,83.2
Eastern,Public order and other social code offences,2011,2,1385,833800,174071,54111,787.79,2.6,9.7,0.8875,1.4388,589.6,167.1,13.5,7.9,57,,825206,16843,5015,Fine Gael,1241,11.7,83.2
Eastern,Public order and other social code offences,2011,3,1384,833800,178227,54111,785.13,2.6,9.7,0.8717,1.377,380.7,247.9,13.5,7.9,57,,825206,16843,7532,Fine Gael,1241,11.7,83.2
Eastern,Public order and other social code offences,2011,4,1252,833800,169937,54111,777.76,2.6,9.7,0.8441,1.3179,197.4,327.8,13.5,7.9,57,,825206,16843,4261,Fine Gael,1241,11.7,83.2
Eastern,Public order and other social code offences,2012,1,1205,840100,172399,51589,773.51,1.7,0.6,0.8345,1.3201,271,202.1,12.5,4.1,63,,,16843,2812,Fine Gael,1163,11.5,82.7
Eastern,Public order and other social code offences,2012,2,1221,840100,172637,51589,771.92,1.7,0.6,0.8058,1.2526,446.3,305.7,12.5,4.1,63,,,16843,5411,Fine Gael,1163,11.5,82.7
Eastern,Public order and other social code offences,2012,3,1214,840100,176208,51589,771.79,1.7,0.6,0.7982,1.2856,438.5,309.5,12.5,4.1,63,,,16843,7712,Fine Gael,1163,11.5,82.7
Eastern,Public order and other social code offences,2012,4,1108,840100,165942,51589,770.66,1.7,0.6,0.8124,1.3119,222.2,250.1,12.5,4.1,63,,,16843,4778,Fine Gael,1163,11.5,82.7
Eastern,Public order and other social code offences,2013,1,958,840800,168721,50938,771.1,0.5,0.7,0.86,1.2964,159.4,212.7,12.3,5.9,63,90.4,,16328,3642,Fine Gael,1026,10.6,82
Eastern,Public order and other social code offences,2013,2,1037,840800,167784,50938,771.73,0.5,0.7,0.8519,1.3189,509,213.1,12.3,5.9,63,90.4,,16328,5444,Fine Gael,1026,10.6,82
Eastern,Public order and other social code offences,2013,3,1115,840800,168444,50938,780.86,0.5,0.7,0.8417,1.3348,476.7,176,12.3,5.9,63,90.4,,16328,7760,Fine Gael,1026,10.6,82
Eastern,Public order and other social code offences,2013,4,1042,840800,155952,50938,788.14,0.5,0.7,0.8364,1.3704,203.5,361.2,12.3,5.9,63,90.4,,16328,4924,Fine Gael,1026,10.6,82
Eastern,Public order and other social code offences,2014,1,942,846900,157147,50847,794.16,0.2,0,0.8317,1.3823,238.3,371.4,14.9,6.2,65,,,16329,3624,Fine Gael,982,11,82.5
Eastern,Public order and other social code offences,2014,2,957,846900,154612,50847,806.93,0.2,0,0.8041,1.3592,469,247.4,14.9,6.2,65,,,16329,5567,Fine Gael,982,11,82.5
Eastern,Public order and other social code offences,2014,3,934,846900,154335,50847,829.82,0.2,0,0.7911,1.2901,435.4,201.9,14.9,6.2,65,,,16329,8048,Fine Gael,982,11,82.5
Eastern,Public order and other social code offences,2014,4,894,846900,141621,50847,844.51,0.2,0,0.7883,1.2331,233.3,380,14.9,6.2,65,,,16329,4956,Fine Gael,982,11,82.5
Eastern,Public order and other social code offences,2015,1,726,851400,141290,,857.96,-0.3,1.5,0.7236,1.0838,260.5,235.3,,,68,,,15947,3665,Fine Gael,,,
Eastern,Public order and other social code offences,2015,2,836,851400,139879,,875.94,-0.3,1.5,0.7208,1.1213,556.4,236.6,,,68,,,15947,5516,Fine Gael,,,
Eastern,Public order and other social code offences,2015,3,861,851400,140307,,898.13,-0.3,1.5,0.7313,1.1221,395.1,213.1,,,68,,,15947,8248,Fine Gael,,,
Eastern,Public order and other social code offences,2015,4,802,851400,128595,,915.7,-0.3,1.5,0.726,1.0877,169.8,360.1,,,68,,,15947,4857,Fine Gael,,,
Eastern,"Offences against government, justice procedures and organisation of crime",2003,1,153,726500,64525,,,3.5,-0.5,0.6825,1.0807,350.8,134.8,,,,80.2,749263,13504,2571,Fianna F‡il,2076,13.5,
Eastern,"Offences against government, justice procedures and organisation of crime",2003,2,150,726500,65324,,,3.5,-0.5,0.7022,1.1663,686.6,271.5,,,,80.2,749263,13504,4827,Fianna F‡il,2076,13.5,
Eastern,"Offences against government, justice procedures and organisation of crime",2003,3,141,726500,68146,,,3.5,-0.5,0.6969,1.1222,551.5,123.2,,,,80.2,749263,13504,7996,Fianna F‡il,2076,13.5,
Eastern,"Offences against government, justice procedures and organisation of crime",2003,4,140,726500,64312,,,3.5,-0.5,0.702,1.2286,301,203.3,,,,80.2,749263,13504,4908,Fianna F‡il,2076,13.5,
Eastern,"Offences against government, justice procedures and organisation of crime",2004,1,140,740000,66462,52416,,2.2,4.3,0.6712,1.2262,346.5,202.7,13.8,4.8,,80.9,,13796,2676,Fianna F‡il,1730,13.6,82.8
Eastern,"Offences against government, justice procedures and organisation of crime",2004,2,146,740000,63567,52416,,2.2,4.3,0.6643,1.2138,639.5,178.7,13.8,4.8,,80.9,,13796,4719,Fianna F‡il,1730,13.6,82.8
Eastern,"Offences against government, justice procedures and organisation of crime",2004,3,109,740000,65449,52416,,2.2,4.3,0.6813,1.2218,526.6,259.5,13.8,4.8,,80.9,,13796,8168,Fianna F‡il,1730,13.6,82.8
Eastern,"Offences against government, justice procedures and organisation of crime",2004,4,134,740000,63690,52416,,2.2,4.3,0.695,1.3408,261.7,314.1,13.8,4.8,,80.9,,13796,5056,Fianna F‡il,1730,13.6,82.8
Eastern,"Offences against government, justice procedures and organisation of crime",2005,1,152,756900,63114,50787,,2.5,10.4,0.6923,1.3201,240.1,233,13.4,5.2,,80.8,,13910,2909,Fianna F‡il,1737,13.4,82.7
Eastern,"Offences against government, justice procedures and organisation of crime",2005,2,149,756900,60365,50787,,2.5,10.4,0.669,1.2165,608.3,198.1,13.4,5.2,,80.8,,13910,5130,Fianna F‡il,1737,13.4,82.7
Eastern,"Offences against government, justice procedures and organisation of crime",2005,3,136,756900,63318,50787,,2.5,10.4,0.6776,1.2256,526.7,184.9,13.4,5.2,,80.8,,13910,8220,Fianna F‡il,1737,13.4,82.7
Eastern,"Offences against government, justice procedures and organisation of crime",2005,4,132,756900,59754,50787,,2.5,10.4,0.6792,1.1856,244,248.4,13.4,5.2,,80.8,,13910,4464,Fianna F‡il,1737,13.4,82.7
Eastern,"Offences against government, justice procedures and organisation of crime",2006,1,183,778500,62901,53519,,4,16.1,0.6893,1.202,230.2,202.5,11.2,4.4,,81.1,784521,14969,3267,Fianna F‡il,1721,13.4,83.1
Eastern,"Offences against government, justice procedures and organisation of crime",2006,2,176,778500,61727,53519,,4,16.1,0.6866,1.265,626.5,205.1,11.2,4.4,,81.1,784521,14969,5094,Fianna F‡il,1721,13.4,83.1
Eastern,"Offences against government, justice procedures and organisation of crime",2006,3,160,778500,64406,53519,,4,16.1,0.6751,1.2727,624.3,242.6,11.2,4.4,,81.1,784521,14969,8341,Fianna F‡il,1721,13.4,83.1
Eastern,"Offences against government, justice procedures and organisation of crime",2006,4,201,778500,59577,53519,,4,16.1,0.6729,1.3213,288.7,355.2,11.2,4.4,,81.1,784521,14969,4139,Fianna F‡il,1721,13.4,83.1
Eastern,"Offences against government, justice procedures and organisation of crime",2007,1,219,796000,62508,60874,991.51,4.9,20.4,0.6802,1.3242,317.9,252.3,8.8,2.3,43,82.4,,16776,3401,Fianna F‡il,1605,13.2,84
Eastern,"Offences against government, justice procedures and organisation of crime",2007,2,201,796000,61644,60874,999.36,4.9,20.4,0.6756,1.3419,660.7,194.3,8.8,2.3,43,82.4,,16776,5558,Fianna F‡il,1605,13.2,84
Eastern,"Offences against government, justice procedures and organisation of crime",2007,3,188,796000,65397,60874,1008.7,4.9,20.4,0.6889,1.3896,523.4,303.2,8.8,2.3,43,82.4,,16776,8949,Fianna F‡il,1605,13.2,84
Eastern,"Offences against government, justice procedures and organisation of crime",2007,4,219,796000,64278,60874,1011.88,4.9,20.4,0.7206,1.457,247.2,226.6,8.8,2.3,43,82.4,,16776,4848,Fianna F‡il,1605,13.2,84
Eastern,"Offences against government, justice procedures and organisation of crime",2008,1,263,813400,77056,61496,1011.41,4.1,9.6,0.7749,1.5527,294,297.8,10.2,2.3,46,85.4,,17799,3228,Fianna F‡il,1439,12.2,84.3
Eastern,"Offences against government, justice procedures and organisation of crime",2008,2,288,813400,83878,61496,1010.66,4.1,9.6,0.7915,1.5553,539.9,169.3,10.2,2.3,46,85.4,,17799,5351,Fianna F‡il,1439,12.2,84.3
Eastern,"Offences against government, justice procedures and organisation of crime",2008,3,255,813400,96859,61496,1003.98,4.1,9.6,0.7992,1.437,343.2,368.7,10.2,2.3,46,85.4,,17799,8751,Fianna F‡il,1439,12.2,84.3
Eastern,"Offences against government, justice procedures and organisation of crime",2008,4,241,813400,107764,61496,991.31,4.1,9.6,0.9045,1.3449,228.1,260.8,10.2,2.3,46,85.4,,17799,4857,Fianna F‡il,1439,12.2,84.3
Eastern,"Offences against government, justice procedures and organisation of crime",2009,1,276,820800,135929,58759,967.17,-4.5,-22,0.9197,1.305,257.3,170.9,14.6,3.7,49,,,17579,3450,Fianna F‡il,1360,11,83.1
